datetime,holdings,cash,total,returns
2007-12-04,89904.75440304865,93635.43639572662,183540.19079877526,0.002593033664833433
2007-12-05,92749.7277647213,93635.43639572662,186385.16416044792,0.015500547042537116
2007-12-06,94976.15916517634,93635.43639572662,188611.59556090296,0.011945325211283553
2007-12-07,97149.84667746557,93635.43639572662,190785.28307319217,0.011524675913084703
2007-12-10,97104.69471259633,93635.43639572662,190740.13110832294,-0.00023666377270781247
2007-12-11,94270.11029859273,93635.43639572662,187905.54669431935,-0.014860975493373285
2007-12-12,95429.67668842053,93635.43639572662,189065.11308414716,0.0061710067117612954
2007-12-13,95914.76062958212,93635.43639572662,189550.19702530873,0.002565697781301779
2007-12-14,95194.72664113632,93635.43639572662,188830.16303686294,-0.0037986454234582023
2007-12-17,92199.91268808344,93635.43639572662,185835.34908381006,-0.01585982824400911
2007-12-18,91489.86807239632,93635.43639572662,185125.30446812295,-0.003820826442265779
2007-12-19,91559.79368170707,93635.43639572662,185195.2300774337,0.0003777204283965663
2007-12-20,93604.81807286447,93635.43639572662,187240.25446859107,0.011042532738571698
2007-12-21,96954.85412121609,93635.43639572662,190590.2905169427,0.01789164438950075
2007-12-24,99399.85299763113,93635.43639572662,193035.28939335776,0.012828559470597467
2007-12-26,99474.97308077641,93635.43639572662,193110.40947650303,0.00038915207359924153
2007-12-27,99284.7754234511,93635.43639572662,192920.21181917773,-0.0009849166486721739
2007-12-28,99914.90505706875,93635.43639572662,193550.34145279537,0.0032662706912651718
2007-12-31,99039.8360034082,93635.43639572662,192675.27239913482,-0.004521144458295767
2008-01-02,97419.95931686032,93635.43639572662,191055.39571258693,-0.00840728893945586
2008-01-03,97464.71170681922,93635.43639572662,191100.14810254582,0.0002342377706316956
2008-01-04,90025.0264510632,93635.43639572662,183660.4628467898,-0.03893081889064698
2008-01-07,88819.90852145579,93635.43639572662,182455.3449171824,-0.0065616622702988625
2008-01-08,85624.90753831893,93635.43639572662,179260.34393404555,-0.01751113942201632
2008-01-09,89699.77247404051,93635.43639572662,183335.20886976714,0.022731547013101983
2008-01-10,89009.70660387076,93635.43639572662,182645.14299959736,-0.0037639571494418878
2008-01-11,86344.94152676474,93635.43639572662,179980.37792249135,-0.014589849110369646
2008-01-14,89389.70234361099,93635.43639572662,183025.13873933762,0.016917182039463796
2008-01-15,84519.68333629835,93635.43639572662,178155.11973202496,-0.026608470513159843
2008-01-16,79819.88324079363,93635.43639572662,173455.31963652023,-0.026380381897382565
2008-01-17,80444.81840057678,93635.43639572662,174080.2547963034,0.0036028595784363127
2008-01-18,80679.76844786097,93635.43639572662,174315.2048435876,0.0013496651160069817
2008-01-22,77820.01081450548,93635.43639572662,171455.4472102321,-0.016405669464815476
2008-01-23,69536.02377318565,93635.43639572662,163171.46016891225,-0.04831568303083622
2008-01-24,67799.8707877267,93635.43639572662,161435.30718345332,-0.010640053007196837
2008-01-25,65004.84428984747,93635.43639572662,158640.28068557408,-0.01731360101234236
2008-01-28,65004.84428984747,93635.43639572662,158640.28068557408,0
2008-01-29,65770.03024316252,93635.43639572662,159405.46663888913,0.004823402669285937
2008-01-30,66090.08974635068,93635.43639572662,159725.5261420773,0.002007832666825582
2008-01-31,67679.99831462253,93635.43639572662,161315.43471034913,0.009954004263899696
2008-02-01,66874.85487027274,93635.43639572662,160510.29126599937,-0.00499111226272575
2008-02-04,65824.77200588009,93635.43639572662,159460.2084016067,-0.006542152880730012
2008-02-05,64679.98988773513,93635.43639572662,158315.42628346174,-0.007179108378322141
2008-02-06,60999.90496343667,93635.43639572662,154635.34135916329,-0.023245270601168766
2008-02-07,60619.9092236964,93635.43639572662,154255.34561942302,-0.0024573667080260986
2008-02-08,62740.05369799908,93635.43639572662,156375.4900937257,0.013744382509332853
2008-02-11,64724.74227769402,93635.43639572662,158360.17867342063,0.012691813649986727
2008-02-12,62429.9835675696,93635.43639572662,156065.4199632962,-0.014490756005376748
2008-02-13,64699.968633252494,93635.43639572662,158335.40502897912,0.014545086709258026
2008-02-14,63729.8007509293,93635.43639572662,157365.2371466559,-0.006127295926932064
2008-02-15,62314.90599338958,93635.43639572662,155950.34238911618,-0.008991151941779463
2008-02-19,61089.80931826482,93635.43639572662,154725.24571399143,-0.007855684420800868
2008-02-20,61909.73703429743,93635.43639572662,155545.17343002406,0.005299249726500754
2008-02-21,60769.74981507663,93635.43639572662,154405.18621080325,-0.007328978418823517
2008-02-22,59730.055898353,93635.43639572662,153365.49229407962,-0.006733542714712826
2008-02-25,59869.907116974566,93635.43639572662,153505.3435127012,0.0009118819137841072
2008-02-26,59575.02083313825,93635.43639572662,153210.45722886486,-0.0019210164095162519
2008-02-27,61479.79443076376,93635.43639572662,155115.23082649038,0.01243239940717733
2008-02-28,64954.89742605406,93635.43639572662,158590.3338217807,0.022403364110501256
2008-02-29,62509.898549639045,93635.43639572662,156145.33494536567,-0.015417073774260714
2008-03-03,60864.8486437393,93635.43639572662,154500.28503946593,-0.010535376586660927
2008-03-04,62309.711519555065,93635.43639572662,155945.14791528168,0.009351846020521304
2008-03-05,62244.9803840788,93635.43639572662,155880.4167798054,-0.0004150891280787494
2008-03-06,60464.87415848166,93635.43639572662,154100.3105542083,-0.011419691211832395
2008-03-07,61124.97191037536,93635.43639572662,154760.40830610198,0.00428355886837406
2008-03-10,59844.73389762268,93635.43639572662,153480.1702933493,-0.00827238714840084
2008-03-11,63675.05898821172,93635.43639572662,157310.49538393834,0.02495648189123112
2008-03-12,63014.96123631802,93635.43639572662,156650.39763204462,-0.004196145656287342
2008-03-13,63969.94527204801,93635.43639572662,157605.38166777464,0.006096275848422428
2008-03-14,63305.05262123015,93635.43639572662,156940.48901695677,-0.0042187179383216256
2008-03-17,63364.98885778223,93635.43639572662,157000.42525350885,0.00038190422960648895
2008-03-18,66409.74967462853,93635.43639572662,160045.18607035515,0.019393328469842874
2008-03-19,64835.02495294988,93635.43639572662,158470.4613486765,-0.009839250778754471
2008-03-20,66634.71034915405,93635.43639572662,160270.14674488065,0.011356598453035271
2008-03-24,69764.98019681465,93635.43639572662,163400.41659254127,0.019531209718322673
2008-03-25,70489.80908418463,93635.43639572662,164125.24547991125,0.004435905993908307
2008-03-26,72530.0385764178,93635.43639572662,166165.4749721444,0.0124309303316954
2008-03-27,70124.99719103753,93635.43639572662,163760.43358676415,-0.014473773121543076
2008-03-28,71504.72935646669,93635.43639572662,165140.1657521933,0.008425308453388736
2008-03-31,71750.06835141993,93635.43639572662,165385.50474714657,0.0014856409634553813
2008-04-01,74764.86104999016,93635.43639572662,168400.29744571677,0.01822888108108045
2008-04-02,73744.74630387356,93635.43639572662,167380.18269960018,-0.006057677816426854
2008-04-03,75804.95454162415,93635.43639572662,169440.39093735075,0.01230855531713737
2008-04-04,76539.77280175278,93635.43639572662,170175.20919747942,0.004336736099719962
2008-04-07,77945.07776144418,93635.43639572662,171580.51415717078,0.008257988730077548
2008-04-08,76419.90032864861,93635.43639572662,170055.33672437523,-0.008888989756718257
2008-04-09,75719.84508572015,93635.43639572662,169355.28148144676,-0.004116632011749943
2008-04-10,77274.9906367918,93635.43639572662,170910.42703251843,0.009182740198403927
2008-04-11,73569.73249314145,93635.43639572662,167205.16888886807,-0.02167953241931453
2008-04-14,73889.79199632962,93635.43639572662,167525.22839205625,0.0019141723028963664
2008-04-15,74189.87275400043,93635.43639572662,167825.30914972705,0.001791257117217837
2008-04-16,76849.84293218228,93635.43639572662,170485.27932790888,0.01584963669459838
2008-04-17,77245.02251851575,93635.43639572662,170880.45891424236,0.0023179689641907864
2008-04-18,80519.93848372207,93635.43639572662,174155.37487944867,0.019164953008757202
2008-04-21,84079.751360006,93635.43639572662,177715.18775573262,0.020440442212869225
2008-04-22,80099.98525294707,93635.43639572662,173735.42164867368,-0.022394068606725215
2008-04-23,81444.95440117602,93635.43639572662,175080.39079690265,0.007741479172558963
2008-04-24,84469.73647250494,93635.43639572662,178105.17286823154,0.01727653255490913
2008-04-25,84864.9160588384,93635.43639572662,178500.352454565,0.002218799038620878
2008-04-28,86119.98085223921,93635.43639572662,179755.41724796582,0.007031161429892796
2008-04-29,87524.88623702023,93635.43639572662,181160.32263274683,0.007815649766165222
2008-04-30,86974.67158547205,93635.43639572662,180610.10798119867,-0.003037169748607571
2008-05-01,89999.85323171131,93635.43639572662,183635.28962743795,0.016749791470996644
2008-05-02,90469.75332627972,93635.43639572662,184105.18972200633,0.002558876866868731
2008-05-05,92364.93712605684,93635.43639572662,186000.37352178345,0.010294027032256903
2008-05-06,93329.91053454556,93635.43639572662,186965.34693027218,0.005188018659412652
2008-05-07,91294.87551614684,93635.43639572662,184930.31191187346,-0.010884557228445502
2008-05-08,92529.9615640303,93635.43639572662,186165.3979597569,0.006678656598340771
2008-05-09,91724.81811968054,93635.43639572662,185360.25451540714,-0.004324882352862436
2008-05-12,94079.91264126741,93635.43639572662,187715.34903699404,0.012705498963323514
2008-05-13,94979.75533936945,93635.43639572662,188615.19173509607,0.0047936554081398075
2008-05-14,93129.7235044616,93635.43639572662,186765.1599001882,-0.009808498551411304
2008-05-15,94864.67776518945,93635.43639572662,188500.11416091607,0.009289496293928945
2008-05-16,93809.80000187263,93635.43639572662,187445.23639759925,-0.005596165116464102
2008-05-19,91799.93820282581,93635.43639572662,185435.37459855241,-0.010722394645354516
2008-05-20,92949.9147948053,93635.43639572662,186585.35119053192,0.006201495235033105
2008-05-21,89094.81605977475,93635.43639572662,182730.25245550135,-0.020661315105567568
2008-05-22,88525.02223761952,93635.43639572662,182160.45863334613,-0.003118223799827402
2008-05-23,90584.83090045972,93635.43639572662,184220.26729618636,0.011307660720081048
2008-05-27,93214.83296036553,93635.43639572662,186850.26935609215,0.014276399109101945
2008-05-28,93504.92434527763,93635.43639572662,187140.36074100423,0.0015525339402067129
2008-05-29,93344.6948062284,93635.43639572662,186980.13120195502,-0.0008561997979203984
2008-05-30,94374.7989251037,93635.43639572662,188010.2353208303,0.005509163525843741
2008-06-02,93049.80852239212,93635.43639572662,186685.24491811875,-0.00704743760599269
2008-06-03,92684.99662924506,93635.43639572662,186320.4330249717,-0.0019541549376710377
2008-06-04,92594.69269950657,93635.43639572662,186230.1290952332,-0.0004846700293273942
2008-06-05,94714.83717380924,93635.43639572662,188350.27356953587,0.011384540646580898
2008-06-06,92820.05294894244,93635.43639572662,186455.48934466904,-0.010059896324850826
2008-06-09,90804.99667606108,93635.43639572662,184440.4330717877,-0.010807170547585399
2008-06-10,92820.05294894244,93635.43639572662,186455.48934466904,0.010925241495703064
2008-06-11,90405.02219080344,93635.43639572662,184040.45858653006,-0.012952317824629578
2008-06-12,86629.83843784235,93635.43639572662,180265.27483356895,-0.020512792578084804
2008-06-13,86184.71198771546,93635.43639572662,179820.14838344208,-0.002469285615534278
2008-06-16,88419.93403619816,93635.43639572662,182055.37043192476,0.012430320342725842
2008-06-17,90714.6927463226,93635.43639572662,184350.12914204923,0.012604729564858141
2008-06-18,89374.91807192816,93635.43639572662,183010.35446765478,-0.0072675548459317785
2008-06-19,90449.77458076236,93635.43639572662,184085.21097648898,0.005873200518958344
2008-06-20,87634.76933736574,93635.43639572662,181270.20573309236,-0.015291859831999988
2008-06-23,86579.89157404896,93635.43639572662,180215.3279697756,-0.005819366503450607
2008-06-24,86625.0435389182,93635.43639572662,180260.47993464483,0.000250544531244401
2008-06-25,88694.84157451708,93635.43639572662,182330.2779702437,0.011482261870984223
2008-06-26,84129.69822379941,93635.43639572662,177765.13461952604,-0.025037768831036922
2008-06-27,85044.72476849469,93635.43639572662,178680.1611642213,0.005147390384811379
2008-06-30,83719.7343657831,93635.43639572662,177355.1707615097,-0.0074154309805766205
2008-07-01,87339.88305352945,93635.43639572662,180975.31944925606,0.020411858713803133
2008-07-02,84089.74073276467,93635.43639572662,177725.17712849128,-0.01795903624127093
2008-07-03,85059.90861508787,93635.43639572662,178695.3450108145,0.005458809483260829
2008-07-07,87580.02757464816,93635.43639572662,181215.46397037478,0.014102879733144613
2008-07-08,89774.89255718583,93635.43639572662,183410.32895291244,0.012111907750303796
2008-07-09,87124.91175176263,93635.43639572662,180760.34814748925,-0.014448372785501817
2008-07-10,88314.84583477685,93635.43639572662,181950.28223050345,0.006582937548025081
2008-07-11,86289.80018913682,93635.43639572662,179925.23658486345,-0.011129664767843384
2008-07-14,86939.90856827183,93635.43639572662,180575.34496399845,0.0036132139741740232
2008-07-15,84819.76409396915,93635.43639572662,178455.20048969577,-0.011741051773847544
2008-07-16,86404.8777633168,93635.43639572662,180040.31415904342,0.00888241791215938
2008-07-17,85905.00955047237,93635.43639572662,179540.445946199,-0.0027764237980769657
2008-07-18,82574.95224763814,93635.43639572662,176210.38864336477,-0.01854767200384544
2008-07-21,83144.74606979334,93635.43639572662,176780.18246551996,0.0032335994860575035
2008-07-22,81009.81732380783,93635.43639572662,174645.25371953443,-0.012076742518364214
2008-07-23,83129.9617981105,93635.43639572662,176765.3981938371,0.012139719970331697
2008-07-24,79515.00758419864,93635.43639572662,173150.44397992524,-0.02045057602250744
2008-07-25,81059.76418760125,93635.43639572662,174695.20058332785,0.008921470646541918
2008-07-28,77199.87055364648,93635.43639572662,170835.3069493731,-0.022095018186338855
2008-07-29,78540.04480295128,93635.43639572662,172175.4811986779,0.007844831804598718
2008-07-30,79939.75571389782,93635.43639572662,173575.19210962445,0.008129560034923822
2008-07-31,79475.05009316395,93635.43639572662,173110.48648889057,-0.002677258282625883
2008-08-01,78329.86840010861,93635.43639572662,171965.30479583523,-0.006615322481511532
